SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100248,0,Cash loans,F,N,Y,0,90000,808650,23643,675000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-22389,365243,-12314,-4884,,1,0,0,1,0,0,,2,3,3,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.223494506,0.456109739,0.0082,,0.9414,,,,,0.0417,,,,0.007,,,0.0084,,0.9414,,,,,0.0417,,,,0.0055,,,0.0083,,0.9414,,,,,0.0417,,,,0.0071,,,,block of flats,0.0042,Wooden,No,1,0,1,0,-1386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100249,0,Cash loans,F,N,Y,2,67500,76410,4513.5,67500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0105,-15293,-5317,-4699,-4753,,1,1,1,1,0,0,Laborers,4,3,3,FRIDAY,15,0,0,0,0,1,1,Industry: type 3,0.636498271,0.093445327,0.519097338,0.034,,0.9816,,,0,,0.0833,,,,0.0269,,0,0.0347,,0.9816,,,0,,0.0833,,,,0.0281,,0,0.0344,,0.9816,,,0,,0.0833,,,,0.0274,,0,,,0.0212,"Stone, brick",No,0,0,0,0,-1655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100250,0,Cash loans,F,Y,N,1,72000,90000,6529.5,90000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010966,-11259,-164,-808,-3951,17,1,1,0,1,0,0,Laborers,3,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.295432991,0.621226338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
100251,0,Cash loans,M,Y,Y,0,202500,270000,14134.5,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-19530,-1940,-7092,-3060,12,1,1,0,1,1,0,Drivers,2,2,2,THURSDAY,8,0,0,0,0,1,1,Other,0.690436678,0.581022345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100252,0,Cash loans,F,N,Y,0,225000,490495.5,50391,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-17715,-1256,-5284,-1238,,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.670967177,,0.232,0.2113,0.9886,0.8436,0.064,0.2,0.1724,0.3333,0.0417,0.142,0.1858,0.2913,0.0154,0.0199,0.2363,0.2192,0.9886,0.8497,0.0646,0.2014,0.1724,0.3333,0.0417,0.1452,0.2029,0.3035,0.0156,0.021,0.2342,0.2113,0.9886,0.8457,0.0644,0.2,0.1724,0.3333,0.0417,0.1445,0.189,0.2966,0.0155,0.0203,org spec account,block of flats,0.2685,Panel,No,3,0,3,0,-470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100254,0,Cash loans,M,Y,Y,0,292500,1078200,34911,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-21646,-2127,-381,-4264,2,1,1,0,1,1,0,Drivers,2,1,1,FRIDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.717761351,0.750442691,0.511891802,0.0722,0.0575,,0.8708,0.0137,,0.0345,0.1667,0.0417,,,,,,0.0735,0.0597,,0.8759,0.0138,,0.0345,0.1667,0.0417,,,,,,0.0729,0.0575,,0.8725,0.0138,,0.0345,0.1667,0.0417,,,,,,reg oper spec account,,0.0376,"Stone, brick",No,2,1,2,1,-307,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100255,0,Cash loans,M,Y,Y,0,315000,824544,52825.5,720000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.04622,-15377,-4398,-34,-5046,3,1,1,0,1,0,0,Laborers,1,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.593709944,0.611885996,0.420610964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100257,0,Cash loans,F,N,Y,0,90000,312768,16119,270000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-23090,365243,-7062,-2979,,1,0,0,1,1,0,,1,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.518700873,0.73098737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,1,-2568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100258,0,Cash loans,F,N,Y,0,135000,81000,9135,81000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-16273,-1605,-939,-1092,,1,1,0,1,0,0,Cooking staff,2,2,2,TUESDAY,14,0,0,0,0,0,0,Restaurant,,0.233864895,,0.1247,0.0563,0.9732,0.6328,0.1041,0,0.2069,0.1667,0.2083,0,0.0925,0.1388,0.0425,0.0869,0.1271,0.0584,0.9732,0.6472,0.105,0,0.2069,0.1667,0.2083,0,0.101,0.1446,0.0428,0.092,0.126,0.0563,0.9732,0.6377,0.1047,0,0.2069,0.1667,0.2083,0,0.0941,0.1413,0.0427,0.0887,reg oper account,block of flats,0.185,Block,No,6,0,6,0,-364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100259,0,Cash loans,M,Y,Y,0,180000,427500,21955.5,427500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-20672,365243,-3315,-3299,25,1,0,0,1,0,0,,2,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,,0.379162041,0.379100485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-1838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100260,0,Cash loans,M,N,Y,0,180000,180000,20488.5,180000,Unaccompanied,Working,Higher education,Single / not married,Co-op apartment,0.011657,-10038,-1746,-4742,-2723,,1,1,1,1,0,0,Core staff,1,1,1,FRIDAY,14,0,1,1,0,1,1,Government,,0.705770389,0.477649155,0.0619,0.076,0.9876,0.83,0.0575,0,0.1034,0.1667,0.2083,0.0559,0.0504,0.0703,0,0.1447,0.063,0.0788,0.9876,0.8367,0.0581,0,0.1034,0.1667,0.2083,0.0572,0.0551,0.0733,0,0.1532,0.0625,0.076,0.9876,0.8323,0.0579,0,0.1034,0.1667,0.2083,0.0569,0.0513,0.0716,0,0.1477,reg oper account,block of flats,0.0868,Panel,No,2,0,2,0,-770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100261,0,Cash loans,F,N,Y,0,90000,522000,22243.5,522000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-14974,-2389,-7478,-4099,,1,1,1,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,0,1,1,Postal,,0.508092182,0.542445144,0.0278,,0.9896,,,0,0.069,0.0833,,,,0.0254,,0.0524,0.0284,,0.9896,,,0,0.069,0.0833,,,,0.0265,,0.0555,0.0281,,0.9896,,,0,0.069,0.0833,,,,0.0259,,0.0535,,block of flats,0.0314,"Stone, brick",No,0,0,0,0,-2649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100262,0,Cash loans,M,Y,Y,0,315000,1575000,41548.5,1575000,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13640,-3339,-3522,-5525,2,1,1,1,1,1,0,Drivers,2,2,2,SATURDAY,10,1,1,0,1,1,0,Postal,0.11868428,0.690458464,0.520897599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100263,0,Cash loans,F,N,Y,0,108000,585000,32665.5,585000,Family,Pensioner,Higher education,Widow,House / apartment,0.009549,-23456,365243,-2267,-4483,,1,0,0,1,1,0,,1,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.770814499,0.235313763,0.270707387,0.0588,,0.993,,,0,0.1034,0.1667,,0.0659,,0.0651,,0,0.0599,,0.993,,,0,0.1034,0.1667,,0.0674,,0.0678,,0,0.0593,,0.993,,,0,0.1034,0.1667,,0.0671,,0.0662,,0,,block of flats,0.0645,Panel,No,0,0,0,0,-2255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100264,0,Cash loans,F,N,Y,0,121500,1215000,48186,1215000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-23037,365243,-2017,-4082,,1,0,0,1,0,0,,2,3,3,SATURDAY,7,0,0,0,0,0,0,XNA,,0.305150229,0.69562193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100265,0,Cash loans,F,N,Y,0,112500,723996,34960.5,585000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-8302,-278,-1219,-959,,1,1,0,1,1,0,Sales staff,1,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.38913815,0.577718293,0.394495405,0.032,0.0229,0.9742,0.6464,0.0037,0,0.069,0.125,0.1667,0.0448,0.0252,0.0204,0.0039,0.002,0.0326,0.0238,0.9742,0.6602,0.0037,0,0.069,0.125,0.1667,0.0458,0.0275,0.0213,0.0039,0.0022,0.0323,0.0229,0.9742,0.6511,0.0037,0,0.069,0.125,0.1667,0.0456,0.0257,0.0208,0.0039,0.0021,reg oper account,block of flats,0.0186,Block,No,3,0,3,0,-800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100266,0,Cash loans,F,N,N,0,157500,1256400,36864,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,0.032561,-18810,-995,-9761,-2290,,1,1,0,1,0,0,,1,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.695816531,0.7136314,0.0619,0.0612,0.9737,,,0,0.1379,0.1667,,0.0739,,0.0547,,0,0.063,0.0635,0.9737,,,0,0.1379,0.1667,,0.0756,,0.057,,0,0.0625,0.0612,0.9737,,,0,0.1379,0.1667,,0.0752,,0.0557,,0,,block of flats,0.043,Panel,No,2,1,2,1,-1388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100267,0,Cash loans,M,N,Y,0,225000,675000,17937,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-13685,-3281,-7727,-4477,,1,1,1,1,1,0,Managers,2,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.681537452,0.631354537,0.1856,,0.9821,,,0.2,0.1724,0.3333,,,,0.1909,,0,0.1891,,0.9821,,,0.2014,0.1724,0.3333,,,,0.1989,,0,0.1874,,0.9821,,,0.2,0.1724,0.3333,,,,0.1944,,0,,block of flats,0.1502,Panel,No,0,0,0,0,-330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100268,0,Cash loans,F,N,N,0,85500,225000,18040.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-10571,-1028,-643,-1899,,1,1,0,1,0,0,Laborers,2,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.10104527,0.646688582,0.225086862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
100269,0,Cash loans,M,N,Y,0,180000,427450.5,23319,369000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-11180,-1313,-4774,-3699,,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,9,0,0,0,1,1,0,Business Entity Type 3,,0.285897872,0.448962273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100270,0,Revolving loans,F,N,Y,0,90000,337500,16875,337500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-21497,365243,-14502,-4288,,1,0,0,1,1,0,,2,1,1,TUESDAY,16,0,0,0,0,0,0,XNA,,0.714056093,0.75037515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100272,0,Revolving loans,F,N,Y,1,135000,180000,9000,180000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010006,-9135,-460,-1219,-1815,,1,1,1,1,1,0,Sales staff,3,2,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,,0.19525757,0.183035167,0.1103,0.064,0.9841,0.7824,0.0308,0.08,0.0345,0.2917,0.3333,0.0148,0.0765,0.0635,0.0618,0.0361,0.1124,0.0664,0.9841,0.7909,0.0311,0.0806,0.0345,0.2917,0.3333,0.0151,0.0836,0.0662,0.0623,0.0382,0.1114,0.064,0.9841,0.7853,0.031,0.08,0.0345,0.2917,0.3333,0.015,0.0778,0.0646,0.0621,0.0369,reg oper account,block of flats,0.0585,Panel,No,3,1,3,1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100273,1,Cash loans,F,N,Y,0,157500,1710000,66262.5,1710000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-23127,-9274,-817,-4173,,1,1,0,1,0,0,Medicine staff,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Other,,0.126332063,,0.033,,0.9757,,,,,,,,,,,,0.0336,,0.9757,,,,,,,,,,,,0.0333,,0.9757,,,,,,,,,,,,,block of flats,0.0195,"Stone, brick",No,0,0,0,0,-1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100274,0,Cash loans,M,Y,Y,0,308250,1305000,38281.5,1305000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15612,-1106,-8060,-4018,6,1,1,1,1,1,0,Drivers,2,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.652943044,0.698452868,0.80045134,0.1979,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.2063,,0.1504,0.2017,0.169,0.9851,,,0.2417,0.2069,0.3333,,,,0.2149,,0.1592,0.1999,0.1629,0.9851,,,0.24,0.2069,0.3333,,,,0.21,,0.1535,,block of flats,0.1949,Panel,No,1,0,1,0,-2263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100275,0,Cash loans,F,Y,Y,0,108000,646920,18670.5,540000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-23650,365243,-11380,-4923,64,1,0,0,1,0,0,,1,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,,0.731907092,0.72094415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100276,0,Cash loans,F,Y,Y,0,135000,497520,39438,450000,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12246,-1787,-1002,-4898,22,1,1,0,1,0,0,Private service staff,2,2,2,SATURDAY,11,0,0,0,0,0,0,Services,0.53179976,0.216849299,,0.0825,0.0796,0.9747,0.6532,0.0496,0,0.1379,0.1667,0.2083,0.0741,0.0672,0.068,0.0039,0.005,0.084,0.0826,0.9747,0.6668,0.0501,0,0.1379,0.1667,0.2083,0.0758,0.0735,0.0704,0.0039,0.0053,0.0833,0.0796,0.9747,0.6578,0.0499,0,0.1379,0.1667,0.2083,0.0754,0.0684,0.0692,0.0039,0.0051,reg oper account,block of flats,0.06,Panel,No,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100277,0,Cash loans,M,Y,N,0,67500,364896,16200,315000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006008,-21812,365243,-12539,-5030,13,1,0,0,1,1,0,,2,2,2,THURSDAY,19,0,0,0,0,0,0,XNA,0.85674012,0.574514184,,,,0.9866,,,0,0.1034,0.0833,,,,0.0255,,0.0056,,,0.9866,,,0,0.1034,0.0833,,,,0.0266,,0.006,,,0.9866,,,0,0.1034,0.0833,,,,0.026,,0.0057,,block of flats,0.0213,,No,1,0,1,0,-318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100279,0,Cash loans,M,N,Y,0,180000,254700,16407,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-23946,365243,-6935,-3948,,1,0,0,1,0,0,,1,1,1,WEDNESDAY,16,0,0,0,0,0,0,XNA,,0.458684569,0.528092751,0.3041,0.1854,0.9791,0.7144,0,0.32,0.2759,0.3333,0.0417,0,0.2412,0.281,0.0309,0.009,0.3099,0.1924,0.9791,0.7256,0,0.3222,0.2759,0.3333,0.0417,0,0.2635,0.2928,0.0311,0.0096,0.3071,0.1854,0.9791,0.7182,0,0.32,0.2759,0.3333,0.0417,0,0.2454,0.2861,0.0311,0.0092,reg oper account,block of flats,0.223,Panel,No,0,0,0,0,-975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
100281,0,Cash loans,F,N,Y,1,112500,675000,21906,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.025164,-17957,-4942,-7868,-1478,,1,1,1,1,0,0,Sales staff,2,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,,0.660907407,0.622922,0.0124,0,0.9702,0.592,0.0017,0,0.069,0.0417,,0.0093,0.0101,0.0104,0,0,0.0126,0,0.9702,0.608,0.0017,0,0.069,0.0417,,0.0095,0.011,0.0108,0,0,0.0125,0,0.9702,0.5975,0.0017,0,0.069,0.0417,,0.0095,0.0103,0.0105,0,0,not specified,block of flats,0.0091,Wooden,No,0,0,0,0,-1631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100282,1,Revolving loans,F,Y,Y,0,73341,135000,6750,135000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-9157,-146,-2926,-1822,11,1,1,0,1,0,0,Managers,1,2,2,THURSDAY,11,0,0,0,0,0,0,Insurance,,0.523230387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1,1,1,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,
100283,0,Cash loans,F,N,Y,0,135000,747000,38268,747000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12585,-870,-6120,-4734,,1,1,0,1,0,0,Sales staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,,0.653572457,0.832785025,0.0825,,0.9737,,,0,0.1379,0.1667,,,,0.0644,,0,0.084,,0.9737,,,0,0.1379,0.1667,,,,0.0671,,0,0.0833,,0.9737,,,0,0.1379,0.1667,,,,0.0656,,0,,block of flats,0.0506,"Stone, brick",No,4,1,4,1,-914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100284,0,Cash loans,M,Y,Y,2,180000,675000,29862,675000,Unaccompanied,Working,Higher education,Married,With parents,0.015221,-14445,-3218,-5173,-5186,2,1,1,0,1,1,1,Laborers,4,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.692454582,0.328268997,0.758393062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100285,0,Revolving loans,F,N,Y,0,112500,180000,9000,180000,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,Rented apartment,0.028663,-10755,-1185,-765,-3443,,1,1,0,1,0,0,Cooking staff,2,2,2,THURSDAY,13,0,0,0,1,1,0,Self-employed,,0.435412575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100286,1,Cash loans,M,Y,Y,1,121500,263686.5,17298,238500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.014464,-17847,-448,-3595,-1381,21,1,1,0,1,0,0,Drivers,3,2,2,SATURDAY,5,0,0,0,0,0,0,Business Entity Type 3,,0.710924928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100287,0,Cash loans,F,N,Y,0,202500,225000,22383,225000,Family,Pensioner,Higher education,Married,House / apartment,0.026392,-24891,365243,-2120,-2019,,1,0,0,1,1,0,,2,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,,0.6555305,,0.1825,,0.995,,,0.2,0.1724,0.3333,,,,0.2495,,0.3146,0.1859,,0.995,,,0.2014,0.1724,0.3333,,,,0.2599,,0.333,0.1842,,0.995,,,0.2,0.1724,0.3333,,,,0.2539,,0.3212,,block of flats,0.2646,"Stone, brick",No,5,0,5,0,-648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100288,0,Cash loans,F,N,N,0,157500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-9907,-648,-5628,-2567,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,6,0,1,1,0,1,1,Other,0.23753236,0.597181104,,0.0619,0.0635,0.9821,0.7552,0.0334,0,0.1379,0.1667,0.2083,0.0511,0.0496,0.0502,0.0039,0.0042,0.063,0.0659,0.9821,0.7648,0.0337,0,0.1379,0.1667,0.2083,0.0523,0.0542,0.0523,0.0039,0.0045,0.0625,0.0635,0.9821,0.7585,0.0336,0,0.1379,0.1667,0.2083,0.052,0.0504,0.0511,0.0039,0.0043,reg oper account,block of flats,0.0586,Panel,No,0,0,0,0,-425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
